reporter	best_category	count
SLLB_9	full_length	388
SLLB_9	ambiguous_deletion	150
SLLB_9	PCR_chimera	9
SLLB_9	spacer_not_cloned	1
SLLL_1	full_length	713
SLLL_1	PCR_chimera	10
SLLL_1	ambiguous_deletion	6
SLLL_10	full_length	240
SLLL_10	PCR_chimera	23
SLLL_10	ambiguous_deletion	3
SLLL_2	full_length	34
SLLL_2	ambiguous_deletion	5
SLLL_2	PCR_chimera	2
SLLL_3	full_length	63
SLLL_3	spacer_not_cloned	25
SLLL_3	PCR_chimera	4
SLLL_4	full_length	40
SLLL_4	PCR_chimera	9
SLLL_5	full_length	12
SLLL_5	spacer_not_cloned	12
SLLL_5	PCR_chimera	5
SLLL_5	ambiguous_deletion	2
SLLL_6	full_length	177
SLLL_6	PCR_chimera	1
SLLL_6	ambiguous_deletion	1
SLLL_7	full_length	204
SLLL_7	PCR_chimera	73
SLLL_7	ambiguous_deletion	2
SLLL_7	spacer_not_cloned	1
SLLL_8	full_length	473
SLLL_8	PCR_chimera	67
SLLL_8	spacer_not_cloned	20
SLLL_8	ambiguous_deletion	7
SLLL_9	full_length	287
SLLL_9	PCR_chimera	5
SLLL_9	ambiguous_deletion	4
SLLS_1	full_length	1179
SLLS_1	PCR_chimera	378
SLLS_1	spacer_not_cloned	18
SLLS_1	ambiguous_deletion	13
SLLS_10	full_length	201
SLLS_10	spacer_not_cloned	28
SLLS_10	PCR_chimera	1
SLLS_10	ambiguous_deletion	1
SLLS_2	full_length	260
SLLS_2	PCR_chimera	40
SLLS_2	ambiguous_deletion	2
SLLS_3	full_length	425
SLLS_3	ambiguous_deletion	5
SLLS_3	PCR_chimera	1
SLLS_4	full_length	176
SLLS_4	ambiguous_deletion	39
SLLS_4	spacer_not_cloned	23
SLLS_4	PCR_chimera	2
SLLS_5	full_length	511
SLLS_5	PCR_chimera	27
SLLS_5	ambiguous_deletion	14
SLLS_5	spacer_not_cloned	8
SLLS_6	full_length	174
SLLS_6	PCR_chimera	62
SLLS_6	spacer_not_cloned	28
SLLS_6	ambiguous_deletion	2
SLLS_7	full_length	184
SLLS_7	PCR_chimera	1
SLLS_7	ambiguous_deletion	1
SLLS_8	full_length	291
SLLS_8	PCR_chimera	8
SLLS_8	ambiguous_deletion	6
SLLS_9	full_length	644
SLLS_9	PCR_chimera	110
SLLS_9	ambiguous_deletion	7
SLLp_1	full_length	543
SLLp_1	ambiguous_deletion	118
SLLp_1	PCR_chimera	72
SLLp_10	full_length	1816
SLLp_10	PCR_chimera	152
SLLp_10	ambiguous_deletion	29
SLLp_2	full_length	47
SLLp_2	ambiguous_deletion	2
SLLp_3	full_length	654
SLLp_3	PCR_chimera	30
SLLp_3	ambiguous_deletion	6
SLLp_3	spacer_not_cloned	4
SLLp_4	full_length	20
SLLp_4	PCR_chimera	2
SLLp_4	ambiguous_deletion	2
SLLp_5	full_length	263
SLLp_5	PCR_chimera	4
SLLp_6	full_length	60
SLLp_6	ambiguous_deletion	2
SLLp_6	PCR_chimera	1
SLLp_7	full_length	162
SLLp_7	PCR_chimera	2
SLLp_7	ambiguous_deletion	2
SLLp_8	full_length	558
SLLp_8	ambiguous_deletion	8
SLLp_8	PCR_chimera	6
SLLp_9	full_length	1212
SLLp_9	PCR_chimera	36
SLLp_9	ambiguous_deletion	12
SLSA_1	full_length	269
SLSA_1	spacer_not_cloned	45
SLSA_1	ambiguous_deletion	2
SLSA_10	full_length	478
SLSA_10	ambiguous_deletion	43
SLSA_10	PCR_chimera	4
SLSA_2	full_length	2119
SLSA_2	PCR_chimera	47
SLSA_2	ambiguous_deletion	13
SLSA_2	spacer_not_cloned	8
SLSA_3	full_length	550
SLSA_3	PCR_chimera	5
SLSA_3	ambiguous_deletion	3
SLSA_4	full_length	2208
SLSA_4	spacer_not_cloned	47
SLSA_4	PCR_chimera	44
SLSA_4	ambiguous_deletion	14
SLSA_5	full_length	778
SLSA_5	PCR_chimera	7
SLSA_5	ambiguous_deletion	3
SLSA_6	full_length	2027
SLSA_6	ambiguous_deletion	119
SLSA_6	PCR_chimera	118
SLSA_6	spacer_not_cloned	84
SLSA_7	full_length	251
SLSA_7	PCR_chimera	3
SLSA_7	ambiguous_deletion	2
SLSA_8	full_length	592
SLSA_8	PCR_chimera	31
SLSA_8	ambiguous_deletion	7
SLSA_9	full_length	352
SLSA_9	ambiguous_deletion	65
SLSA_9	spacer_not_cloned	7
SLSA_9	PCR_chimera	6
SLSB_1	full_length	55
SLSB_1	ambiguous_deletion	2
SLSB_1	PCR_chimera	1
SLSB_10	full_length	180
SLSB_10	PCR_chimera	21
SLSB_10	ambiguous_deletion	3
SLSB_2	full_length	103
SLSB_2	spacer_not_cloned	54
SLSB_2	ambiguous_deletion	4
SLSB_2	PCR_chimera	1
SLSB_3	full_length	963
SLSB_3	PCR_chimera	109
SLSB_3	ambiguous_deletion	30
SLSB_3	spacer_not_cloned	5
SLSB_4	full_length	315
SLSB_4	PCR_chimera	116
SLSB_4	ambiguous_deletion	95
SLSB_5	full_length	253
SLSB_5	spacer_not_cloned	40
SLSB_5	PCR_chimera	34
SLSB_5	ambiguous_deletion	7
SLSB_6	full_length	305
SLSB_6	PCR_chimera	57
SLSB_6	spacer_not_cloned	15
SLSB_6	ambiguous_deletion	8
SLSB_7	full_length	283
SLSB_7	spacer_not_cloned	34
SLSB_7	PCR_chimera	2
SLSB_7	ambiguous_deletion	2
SLSB_8	full_length	96
SLSB_8	PCR_chimera	55
SLSB_8	ambiguous_deletion	4
SLSB_8	spacer_not_cloned	1
SLSB_9	full_length	148
SLSB_9	PCR_chimera	1
SLSB_9	ambiguous_deletion	1
SLSL_1	full_length	924
SLSL_1	PCR_chimera	152
SLSL_1	ambiguous_deletion	21
SLSL_1	spacer_not_cloned	20
SLSL_10	full_length	70
SLSL_10	spacer_not_cloned	12
SLSL_10	ambiguous_deletion	2
SLSL_2	ambiguous_deletion	49
SLSL_2	full_length	48
SLSL_2	PCR_chimera	3
SLSL_3	full_length	243
SLSL_3	ambiguous_deletion	66
SLSL_3	PCR_chimera	5
SLSL_4	full_length	239
SLSL_4	ambiguous_deletion	33
SLSL_4	PCR_chimera	10
SLSL_5	full_length	161
SLSL_5	PCR_chimera	12
SLSL_5	ambiguous_deletion	1
SLSL_6	full_length	172
SLSL_6	PCR_chimera	12
SLSL_6	ambiguous_deletion	1
SLSL_7	full_length	90
SLSL_7	spacer_not_cloned	6
SLSL_7	PCR_chimera	2
SLSL_7	ambiguous_deletion	1
SLSL_8	full_length	215
SLSL_8	PCR_chimera	55
SLSL_8	spacer_not_cloned	6
SLSL_8	ambiguous_deletion	2
SLSL_9	full_length	302
SLSL_9	ambiguous_deletion	6
SLSL_9	PCR_chimera	4
SLSS_1	full_length	114
SLSS_1	PCR_chimera	23
SLSS_1	spacer_not_cloned	8
SLSS_1	ambiguous_deletion	1
SLSS_10	full_length	173
SLSS_10	PCR_chimera	68
SLSS_10	ambiguous_deletion	3
SLSS_2	full_length	512
SLSS_2	ambiguous_deletion	80
SLSS_2	PCR_chimera	22
SLSS_3	full_length	430
SLSS_3	PCR_chimera	17
SLSS_3	ambiguous_deletion	8
SLSS_3	spacer_not_cloned	6
SLSS_4	full_length	70
SLSS_4	PCR_chimera	16
SLSS_4	spacer_not_cloned	5
SLSS_4	ambiguous_deletion	1
SLSS_5	full_length	178
SLSS_5	PCR_chimera	59
SLSS_5	ambiguous_deletion	13
SLSS_5	spacer_not_cloned	12
SLSS_6	full_length	338
SLSS_6	spacer_not_cloned	15
SLSS_6	PCR_chimera	6
SLSS_6	ambiguous_deletion	1
SLSS_7	full_length	491
SLSS_7	PCR_chimera	71
SLSS_7	spacer_not_cloned	26
SLSS_7	ambiguous_deletion	9
SLSS_8	full_length	363
SLSS_8	ambiguous_deletion	28
SLSS_8	spacer_not_cloned	24
SLSS_8	PCR_chimera	1
SLSS_9	full_length	1292
SLSS_9	ambiguous_deletion	95
SLSS_9	PCR_chimera	11
SLSS_9	spacer_not_cloned	5
SLSp_1	full_length	536
SLSp_1	PCR_chimera	108
SLSp_1	spacer_not_cloned	13
SLSp_1	ambiguous_deletion	12
SLSp_10	full_length	358
SLSp_10	PCR_chimera	125
SLSp_10	spacer_not_cloned	41
SLSp_10	ambiguous_deletion	22
SLSp_2	full_length	1029
SLSp_2	PCR_chimera	163
SLSp_2	ambiguous_deletion	10
SLSp_3	full_length	23
SLSp_3	PCR_chimera	10
SLSp_4	full_length	87
SLSp_4	spacer_not_cloned	4
SLSp_4	ambiguous_deletion	3
SLSp_4	PCR_chimera	1
SLSp_5	full_length	146
SLSp_5	ambiguous_deletion	79
SLSp_5	PCR_chimera	46
SLSp_5	spacer_not_cloned	26
SLSp_6	spacer_not_cloned	118
SLSp_6	full_length	49
SLSp_6	PCR_chimera	4
SLSp_7	full_length	541
SLSp_7	spacer_not_cloned	10
SLSp_7	ambiguous_deletion	8
SLSp_7	PCR_chimera	6
SLSp_8	full_length	1275
SLSp_8	PCR_chimera	16
SLSp_8	ambiguous_deletion	12
SLSp_9	PCR_chimera	83
SLSp_9	full_length	53
SLSp_9	ambiguous_deletion	1
SLpA_1	full_length	3398
SLpA_1	PCR_chimera	31
SLpA_1	ambiguous_deletion	19
SLpA_1	spacer_not_cloned	18
SLpA_10	full_length	655
SLpA_10	spacer_not_cloned	52
SLpA_10	PCR_chimera	8
SLpA_10	ambiguous_deletion	3
SLpA_2	full_length	1814
SLpA_2	spacer_not_cloned	46
SLpA_2	PCR_chimera	19
SLpA_2	ambiguous_deletion	6
SLpA_3	full_length	997
SLpA_3	spacer_not_cloned	84
SLpA_3	PCR_chimera	59
SLpA_3	ambiguous_deletion	7
SLpA_4	full_length	287
SLpA_4	ambiguous_deletion	4
SLpA_5	full_length	990
SLpA_5	spacer_not_cloned	160
SLpA_5	ambiguous_deletion	80
SLpA_5	PCR_chimera	13
SLpA_6	full_length	407
SLpA_6	PCR_chimera	3
SLpA_6	ambiguous_deletion	1
SLpA_7	full_length	1716
SLpA_7	spacer_not_cloned	84
SLpA_7	PCR_chimera	35
SLpA_7	ambiguous_deletion	17
SLpA_8	full_length	638
SLpA_8	PCR_chimera	8
SLpA_8	ambiguous_deletion	7
SLpA_9	full_length	507
SLpA_9	PCR_chimera	3
SLpA_9	ambiguous_deletion	3
SLpB_1	full_length	132
SLpB_1	PCR_chimera	12
SLpB_1	spacer_not_cloned	8
SLpB_1	ambiguous_deletion	3
SLpB_10	full_length	325
SLpB_10	ambiguous_deletion	137
SLpB_10	spacer_not_cloned	35
SLpB_10	PCR_chimera	6
SLpB_2	full_length	192
SLpB_2	PCR_chimera	18
SLpB_2	spacer_not_cloned	14
SLpB_2	ambiguous_deletion	2
SLpB_3	full_length	510
SLpB_3	ambiguous_deletion	60
SLpB_3	PCR_chimera	18
SLpB_4	full_length	1006
SLpB_4	PCR_chimera	44
SLpB_4	ambiguous_deletion	14
SLpB_5	full_length	540
SLpB_5	ambiguous_deletion	23
SLpB_5	spacer_not_cloned	17
SLpB_5	PCR_chimera	9
SLpB_6	full_length	305
SLpB_6	spacer_not_cloned	30
SLpB_6	PCR_chimera	4
SLpB_6	ambiguous_deletion	2
SLpB_7	full_length	1335
SLpB_7	ambiguous_deletion	95
SLpB_7	PCR_chimera	22
SLpB_7	spacer_not_cloned	16
SLpB_8	full_length	251
SLpB_8	spacer_not_cloned	17
SLpB_8	PCR_chimera	6
SLpB_8	ambiguous_deletion	1
SLpB_9	full_length	200
SLpB_9	spacer_not_cloned	34
SLpB_9	PCR_chimera	7
SLpB_9	ambiguous_deletion	4
SLpL_1	full_length	755
SLpL_1	PCR_chimera	30
SLpL_1	ambiguous_deletion	9
SLpL_10	full_length	52
SLpL_10	PCR_chimera	15
SLpL_10	spacer_not_cloned	8
SLpL_2	full_length	205
SLpL_2	spacer_not_cloned	30
SLpL_2	PCR_chimera	27
SLpL_2	ambiguous_deletion	2
SLpL_3	full_length	545
SLpL_3	spacer_not_cloned	54
SLpL_3	PCR_chimera	8
SLpL_3	ambiguous_deletion	8
SLpL_4	full_length	704
SLpL_4	PCR_chimera	316
SLpL_4	ambiguous_deletion	16
SLpL_5	full_length	310
SLpL_5	PCR_chimera	195
SLpL_5	ambiguous_deletion	8
SLpL_6	full_length	790
SLpL_6	PCR_chimera	50
SLpL_6	spacer_not_cloned	16
SLpL_6	ambiguous_deletion	10
SLpL_7	full_length	414
SLpL_7	ambiguous_deletion	3
SLpL_7	PCR_chimera	2
SLpL_8	full_length	2059
SLpL_8	ambiguous_deletion	13
SLpL_8	PCR_chimera	11
SLpL_9	full_length	1465
SLpL_9	spacer_not_cloned	39
SLpL_9	PCR_chimera	11
SLpL_9	ambiguous_deletion	11
SLpS_1	full_length	625
SLpS_1	spacer_not_cloned	73
SLpS_1	ambiguous_deletion	22
SLpS_1	PCR_chimera	5
SLpS_10	full_length	773
SLpS_10	spacer_not_cloned	11
SLpS_10	ambiguous_deletion	8
SLpS_10	PCR_chimera	7
SLpS_2	full_length	90
SLpS_2	spacer_not_cloned	37
SLpS_2	PCR_chimera	25
SLpS_2	ambiguous_deletion	2
SLpS_3	full_length	49
SLpS_4	full_length	93
SLpS_4	PCR_chimera	78
SLpS_4	ambiguous_deletion	1
SLpS_4	spacer_not_cloned	1
SLpS_5	full_length	819
SLpS_5	ambiguous_deletion	42
SLpS_5	spacer_not_cloned	34
SLpS_5	PCR_chimera	9
SLpS_6	full_length	596
SLpS_6	spacer_not_cloned	118
SLpS_6	PCR_chimera	51
SLpS_6	ambiguous_deletion	18
SLpS_7	full_length	1509
SLpS_7	spacer_not_cloned	47
SLpS_7	PCR_chimera	23
SLpS_7	ambiguous_deletion	16
SLpS_8	full_length	116
SLpS_8	spacer_not_cloned	40
SLpS_8	PCR_chimera	28
SLpS_8	ambiguous_deletion	2
SLpS_9	full_length	18
SLpS_9	spacer_not_cloned	4
SLpp_1	full_length	134
SLpp_1	PCR_chimera	6
SLpp_1	ambiguous_deletion	2
SLpp_10	full_length	327
SLpp_10	ambiguous_deletion	117
SLpp_10	PCR_chimera	14
SLpp_2	full_length	201
SLpp_2	spacer_not_cloned	65
SLpp_2	PCR_chimera	1
SLpp_2	ambiguous_deletion	1
SLpp_3	full_length	231
SLpp_3	PCR_chimera	2
SLpp_3	ambiguous_deletion	2
SLpp_4	full_length	121
SLpp_4	PCR_chimera	27
SLpp_4	ambiguous_deletion	22
SLpp_5	full_length	668
SLpp_5	ambiguous_deletion	8
SLpp_5	PCR_chimera	5
SLpp_5	spacer_not_cloned	2
SLpp_6	full_length	128
SLpp_6	spacer_not_cloned	19
SLpp_6	ambiguous_deletion	3
SLpp_6	PCR_chimera	2
SLpp_7	full_length	155
SLpp_7	spacer_not_cloned	25
SLpp_7	PCR_chimera	1
SLpp_7	PRE-SPACER_mispriming	1
SLpp_7	ambiguous_deletion	1
SLpp_8	full_length	74
SLpp_8	ambiguous_deletion	29
SLpp_8	spacer_not_cloned	6
SLpp_8	PCR_chimera	5
SLpp_9	full_length	1789
SLpp_9	PCR_chimera	218
SLpp_9	ambiguous_deletion	74
SLpp_9	spacer_not_cloned	18
SMARCAD1_1	full_length	223
SMARCAD1_1	spacer_not_cloned	20
SMARCAD1_1	PCR_chimera	9
SMARCAD1_1	ambiguous_deletion	2
SMARCAD1_10	full_length	16
SMARCAD1_10	PCR_chimera	14
SMARCAD1_2	full_length	12
SMARCAD1_2	PCR_chimera	2
SMARCAD1_2	spacer_not_cloned	1
SMARCAD1_3	full_length	338
SMARCAD1_3	spacer_not_cloned	31
SMARCAD1_3	PCR_chimera	9
SMARCAD1_3	ambiguous_deletion	5
SMARCAD1_4	full_length	22
SMARCAD1_4	PCR_chimera	1
SMARCAD1_5	full_length	120
SMARCAD1_5	PCR_chimera	14
SMARCAD1_6	PCR_chimera	307
SMARCAD1_6	full_length	120
SMARCAD1_6	spacer_not_cloned	11
SMARCAD1_6	ambiguous_deletion	7
SMARCAD1_7	full_length	44
SMARCAD1_7	PCR_chimera	11
SMARCAD1_7	ambiguous_deletion	2
SMARCAD1_8	PCR_chimera	1
SMARCAD1_8	ambiguous_deletion	1
SMARCAD1_9	full_length	10
SMARCAD1_9	ambiguous_deletion	1
SSAA_1	full_length	444
SSAA_1	ambiguous_deletion	356
SSAA_1	PCR_chimera	7
SSAA_10	full_length	286
SSAA_10	spacer_not_cloned	41
SSAA_10	PCR_chimera	2
SSAA_2	full_length	595
SSAA_2	spacer_not_cloned	41
SSAA_2	PCR_chimera	13
SSAA_2	ambiguous_deletion	13
SSAA_3	full_length	681
SSAA_3	spacer_not_cloned	19
SSAA_3	ambiguous_deletion	7
SSAA_3	PCR_chimera	5
SSAA_4	full_length	421
SSAA_4	PCR_chimera	60
SSAA_4	ambiguous_deletion	5
SSAA_5	full_length	893
SSAA_5	ambiguous_deletion	34
SSAA_5	PCR_chimera	19
SSAA_5	spacer_not_cloned	15
SSAA_6	full_length	373
SSAA_6	spacer_not_cloned	113
SSAA_6	PCR_chimera	26
SSAA_6	ambiguous_deletion	17
SSAA_7	full_length	696
SSAA_7	PCR_chimera	9
SSAA_7	ambiguous_deletion	1
SSAA_7	spacer_not_cloned	1
SSAA_8	full_length	140
SSAA_8	ambiguous_deletion	65
SSAA_8	PCR_chimera	6
SSAA_8	spacer_not_cloned	5
SSAA_9	full_length	996
SSAA_9	ambiguous_deletion	26
SSAA_9	PCR_chimera	12
SSAA_9	PRE-SPACER_mispriming	4
SSAB_1	full_length	2930
SSAB_1	PCR_chimera	539
SSAB_1	ambiguous_deletion	38
SSAB_1	spacer_not_cloned	28
SSAB_10	full_length	320
SSAB_10	PCR_chimera	20
SSAB_10	spacer_not_cloned	10
SSAB_10	ambiguous_deletion	4
SSAB_10	PRE-SPACER_mispriming	1
SSAB_2	full_length	658
SSAB_2	PCR_chimera	22
SSAB_2	spacer_not_cloned	17
SSAB_2	ambiguous_deletion	6
SSAB_3	full_length	697
SSAB_3	PCR_chimera	199
SSAB_3	ambiguous_deletion	161
SSAB_3	spacer_not_cloned	25
SSAB_3	PRE-SPACER_mispriming	1
SSAB_4	full_length	110
SSAB_4	PCR_chimera	19
SSAB_4	ambiguous_deletion	5
SSAB_5	full_length	328
SSAB_5	PCR_chimera	13
SSAB_5	spacer_not_cloned	10
SSAB_5	ambiguous_deletion	8
SSAB_6	full_length	1865
SSAB_6	PCR_chimera	76
SSAB_6	ambiguous_deletion	33
SSAB_7	full_length	201
SSAB_7	PCR_chimera	45
SSAB_7	spacer_not_cloned	7
SSAB_7	ambiguous_deletion	4
SSAB_8	full_length	313
SSAB_8	PCR_chimera	27
SSAB_8	ambiguous_deletion	4
SSAB_9	full_length	410
SSAB_9	PCR_chimera	45
SSAB_9	spacer_not_cloned	9
SSAB_9	ambiguous_deletion	8
SSAB_9	AG_junction_high_mismatch-GTACAA_132_CCTCGA_261	4
SSAL_1	full_length	278
SSAL_1	ambiguous_deletion	32
SSAL_1	PCR_chimera	24
SSAL_10	full_length	165
SSAL_10	PCR_chimera	36
SSAL_10	ambiguous_deletion	1
SSAL_10	spacer_not_cloned	1
SSAL_2	full_length	302
SSAL_2	spacer_not_cloned	29
SSAL_2	ambiguous_deletion	10
SSAL_2	PCR_chimera	8
SSAL_3	full_length	405
SSAL_3	ambiguous_deletion	3
SSAL_3	PCR_chimera	2
SSAL_4	full_length	1106
SSAL_4	spacer_not_cloned	60
SSAL_4	ambiguous_deletion	14
SSAL_4	PCR_chimera	12
SSAL_4	PRE-SPACER_mispriming	1
SSAL_4	spliced-TCTTCC_312_CTCCGA_319	1
SSAL_5	full_length	1232
SSAL_5	PCR_chimera	8
SSAL_5	ambiguous_deletion	4
SSAL_6	full_length	615
SSAL_6	PCR_chimera	10
SSAL_6	spacer_not_cloned	8
SSAL_6	ambiguous_deletion	5
SSAL_7	full_length	112
SSAL_7	spacer_not_cloned	46
SSAL_7	PCR_chimera	1
SSAL_8	full_length	130
SSAL_8	spacer_not_cloned	30
SSAL_8	ambiguous_deletion	29
SSAL_8	PCR_chimera	2
SSAL_9	full_length	206
SSAL_9	ambiguous_deletion	51
SSAL_9	PCR_chimera	32
SSAL_9	spacer_not_cloned	16
SSAS_1	full_length	150
SSAS_1	spacer_not_cloned	29
SSAS_1	PCR_chimera	4
SSAS_1	ambiguous_deletion	2
SSAS_10	full_length	330
SSAS_10	PCR_chimera	40
SSAS_10	ambiguous_deletion	9
SSAS_10	spacer_not_cloned	7
SSAS_2	full_length	637
SSAS_2	ambiguous_deletion	80
SSAS_2	PCR_chimera	45
SSAS_2	spacer_not_cloned	15
SSAS_3	full_length	337
SSAS_3	spacer_not_cloned	15
SSAS_3	ambiguous_deletion	11
SSAS_4	full_length	123
SSAS_4	spacer_not_cloned	56
SSAS_4	ambiguous_deletion	1
SSAS_5	full_length	330
SSAS_5	ambiguous_deletion	56
SSAS_5	PCR_chimera	17
SSAS_5	spacer_not_cloned	5
SSAS_6	full_length	570
SSAS_6	PCR_chimera	272
SSAS_6	ambiguous_deletion	12
SSAS_7	full_length	511
SSAS_7	PCR_chimera	61
SSAS_7	ambiguous_deletion	28
SSAS_7	spacer_not_cloned	6
SSAS_8	full_length	129
SSAS_8	spacer_not_cloned	36
SSAS_8	PCR_chimera	16
SSAS_8	ambiguous_deletion	1
SSAS_9	full_length	45
SSAS_9	ambiguous_deletion	25
SSAS_9	spacer_not_cloned	3
SSAS_9	PCR_chimera	1
SSAp_1	full_length	395
SSAp_1	spacer_not_cloned	34
SSAp_1	PCR_chimera	24
SSAp_1	ambiguous_deletion	1
SSAp_10	full_length	182
SSAp_10	PCR_chimera	84
SSAp_10	ambiguous_deletion	17
SSAp_2	full_length	905
SSAp_2	PCR_chimera	200
SSAp_2	spacer_not_cloned	22
SSAp_2	ambiguous_deletion	11
SSAp_3	full_length	245
SSAp_3	spacer_not_cloned	23
SSAp_3	PCR_chimera	3
SSAp_3	ambiguous_deletion	2
SSAp_4	full_length	96
SSAp_4	spacer_not_cloned	18
SSAp_5	full_length	140
SSAp_5	PCR_chimera	25
SSAp_5	spacer_not_cloned	9
SSAp_5	ambiguous_deletion	2
SSAp_6	full_length	362
SSAp_6	PCR_chimera	28
SSAp_6	ambiguous_deletion	17
SSAp_6	spacer_not_cloned	17
SSAp_7	full_length	1160
SSAp_7	PCR_chimera	105
SSAp_7	ambiguous_deletion	15
SSAp_7	spacer_not_cloned	9
SSAp_8	full_length	256
SSAp_8	spacer_not_cloned	12
SSAp_8	PCR_chimera	4
SSAp_8	ambiguous_deletion	3
SSAp_9	full_length	449
SSAp_9	PCR_chimera	138
SSAp_9	ambiguous_deletion	4
SSBA_1	full_length	84
SSBA_1	PCR_chimera	29
SSBA_1	spacer_not_cloned	24
SSBA_1	ambiguous_deletion	3
SSBA_10	full_length	1248
SSBA_10	PCR_chimera	121
SSBA_10	spacer_not_cloned	52
SSBA_10	ambiguous_deletion	9
SSBA_2	full_length	34
SSBA_2	PCR_chimera	3
SSBA_3	full_length	202
SSBA_3	spacer_not_cloned	5
SSBA_3	ambiguous_deletion	4
SSBA_3	PCR_chimera	3
SSBA_4	full_length	723
SSBA_4	PCR_chimera	80
SSBA_4	spacer_not_cloned	35
SSBA_4	ambiguous_deletion	31
SSBA_5	full_length	349
SSBA_5	PCR_chimera	69
SSBA_5	ambiguous_deletion	6
SSBA_6	full_length	844
SSBA_6	PCR_chimera	59
SSBA_6	ambiguous_deletion	13
SSBA_7	full_length	914
SSBA_7	PCR_chimera	83
SSBA_7	spacer_not_cloned	33
SSBA_7	ambiguous_deletion	13
SSBA_8	full_length	484
SSBA_8	PCR_chimera	28
SSBA_8	spacer_not_cloned	10
SSBA_8	ambiguous_deletion	4
SSBA_9	full_length	434
SSBA_9	PCR_chimera	10
SSBA_9	ambiguous_deletion	5
SSBB_1	full_length	401
SSBB_1	PCR_chimera	76
SSBB_1	ambiguous_deletion	75
SSBB_1	spacer_not_cloned	8
SSBB_1	PRE-SPACER_mispriming	2
SSBB_10	full_length	134
SSBB_10	spacer_not_cloned	16
SSBB_10	ambiguous_deletion	5
SSBB_10	PCR_chimera	2
SSBB_2	full_length	105
SSBB_2	PCR_chimera	26
SSBB_2	ambiguous_deletion	4
SSBB_2	spacer_not_cloned	1
SSBB_3	full_length	464
SSBB_3	PCR_chimera	17
SSBB_3	ambiguous_deletion	10
SSBB_4	full_length	378
SSBB_4	ambiguous_deletion	9
SSBB_4	spacer_not_cloned	7
SSBB_4	PCR_chimera	4
SSBB_5	full_length	184
SSBB_5	ambiguous_deletion	41
SSBB_5	spacer_not_cloned	24
SSBB_5	PCR_chimera	2
SSBB_6	full_length	201
SSBB_6	PCR_chimera	20
SSBB_6	ambiguous_deletion	11
SSBB_6	spacer_not_cloned	4
SSBB_7	full_length	210
SSBB_7	spacer_not_cloned	13
SSBB_7	PCR_chimera	12
SSBB_7	ambiguous_deletion	9
SSBB_8	full_length	79
SSBB_8	ambiguous_deletion	1
SSBB_9	full_length	140
SSBB_9	PCR_chimera	21
SSBB_9	ambiguous_deletion	1
SSBL_1	full_length	447
SSBL_1	ambiguous_deletion	49
SSBL_1	PCR_chimera	11
SSBL_10	full_length	134
SSBL_10	ambiguous_deletion	9
SSBL_10	spacer_not_cloned	6
SSBL_10	PCR_chimera	2
SSBL_2	full_length	621
SSBL_2	spacer_not_cloned	29
SSBL_2	ambiguous_deletion	10
SSBL_2	PCR_chimera	8
SSBL_3	full_length	712
SSBL_3	PCR_chimera	27
SSBL_3	spacer_not_cloned	23
SSBL_3	ambiguous_deletion	12
SSBL_4	full_length	290
SSBL_4	spacer_not_cloned	68
SSBL_4	ambiguous_deletion	30
SSBL_4	PCR_chimera	3
SSBL_5	full_length	223
SSBL_5	spacer_not_cloned	23
SSBL_5	ambiguous_deletion	4
SSBL_5	PCR_chimera	3
SSBL_6	full_length	519
SSBL_6	spacer_not_cloned	59
SSBL_6	ambiguous_deletion	13
SSBL_6	PCR_chimera	2
SSBL_7	full_length	692
SSBL_7	PCR_chimera	40
SSBL_7	spacer_not_cloned	36
SSBL_7	ambiguous_deletion	24
SSBL_8	full_length	121
SSBL_8	PCR_chimera	26
SSBL_8	ambiguous_deletion	3
SSBL_9	full_length	107
SSBL_9	PCR_chimera	14
SSBL_9	spacer_not_cloned	5
SSBS_1	PCR_chimera	160
SSBS_1	full_length	132
SSBS_1	spacer_not_cloned	9
SSBS_1	ambiguous_deletion	4
SSBS_10	PCR_chimera	122
SSBS_10	full_length	57
SSBS_10	ambiguous_deletion	3
SSBS_2	full_length	517
SSBS_2	PCR_chimera	181
SSBS_2	ambiguous_deletion	140
SSBS_3	PCR_chimera	24
SSBS_3	full_length	24
SSBS_3	spacer_not_cloned	9
SSBS_3	ambiguous_deletion	3
SSBS_4	full_length	1469
SSBS_4	ambiguous_deletion	47
SSBS_4	PCR_chimera	18
SSBS_5	full_length	140
SSBS_5	spacer_not_cloned	15
SSBS_5	ambiguous_deletion	5
SSBS_5	PCR_chimera	2
SSBS_6	full_length	97
SSBS_6	ambiguous_deletion	2
SSBS_6	PCR_chimera	1
SSBS_7	full_length	224
SSBS_7	PCR_chimera	59
SSBS_7	spacer_not_cloned	11
SSBS_7	ambiguous_deletion	3
SSBS_8	full_length	838
SSBS_8	ambiguous_deletion	76
SSBS_8	PCR_chimera	12
SSBS_9	full_length	442
SSBS_9	PCR_chimera	168
SSBS_9	ambiguous_deletion	15
SSBS_9	spacer_not_cloned	9
SSBp_1	full_length	41
SSBp_1	spacer_not_cloned	15
SSBp_1	PCR_chimera	1
SSBp_10	PCR_chimera	56
SSBp_10	full_length	22
SSBp_10	ambiguous_deletion	5
SSBp_10	spacer_not_cloned	2
SSBp_2	full_length	169
SSBp_2	PCR_chimera	4
SSBp_2	spacer_not_cloned	3
